name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.616865, 3.508072",2022-11-10,32,24,27.2,40.6,24,30,24.7,87.1,0,0,0,rain,0,,28.1,22.3,201.2,1011.5,53.3,8.3,251.8,21.7,9,75,2022-11-10T06:34:33,2022-11-10T18:25:07,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-11-11,33,23.9,27.9,39.3,23.9,30.9,23.5,78.3,2,100,4.17,rain,0,,22.3,18.4,199.3,1012.3,57.2,9.4,239.1,20.7,9,75,2022-11-11T06:34:48,2022-11-11T18:25:05,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-11-12,33,23,27.8,40.6,23,31.4,23.8,79.8,2,100,4.17,rain,0,,24.1,21.1,180.2,1012.5,52.9,9,260.1,22.5,9,60,2022-11-12T06:35:03,2022-11-12T18:25:05,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-11-13,32,24,27.7,38.7,24,31,23.9,80.8,11,100,4.17,rain,0,,27.7,23.1,173.4,1012.8,50.7,11.8,242.2,20.8,9,60,2022-11-13T06:35:20,2022-11-13T18:25:05,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-11-14,32,25.1,28,39.2,25.1,31.5,25,84.4,0,0,0,rain,0,,21.6,24.8,247.8,1012.7,52.7,10.1,261.1,22.5,9,60,2022-11-14T06:35:36,2022-11-14T18:25:06,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-11-15,32,25,27.9,39.2,25,31.6,25,85,0,0,0,,0,,25.2,13,254.5,1012.5,55.8,12.6,253.4,21.9,9,60,2022-11-15T06:35:54,2022-11-15T18:25:09,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-11-16,34,25,28.8,40.6,25,32,23.7,76.1,0.3,100,4.17,rain,0,,31.7,22.3,275.2,1012,45.6,10.8,268.5,23.1,9,60,2022-11-16T06:36:12,2022-11-16T18:25:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-11-17,32,25.8,28.2,39.2,25.8,32.2,24.8,82.5,0,0,0,,0,,22.3,14.8,217.1,1011.5,54.9,9,252.9,21.8,9,30,2022-11-17T06:36:31,2022-11-17T18:25:16,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-11-18,32,24.2,27.7,39.2,24.2,31.2,24.4,82.7,0,0,0,,0,,22.3,19.8,208.2,1011,48.3,10.7,266.4,23,9,30,2022-11-18T06:36:51,2022-11-18T18:25:22,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-11-19,31,25,27.2,38.5,25,29.3,24.6,86.5,0.1,100,4.17,rain,0,,16.9,34.6,209.4,1011.7,56.9,8.9,263.9,22.7,9,30,2022-11-19T06:37:11,2022-11-19T18:25:28,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-11-20,35,25,28.2,41.9,25,31.9,25.1,84.3,0,0,0,,0,,22.7,13,203.2,1011.7,49.3,9.3,261.5,22.5,9,60,2022-11-20T06:37:32,2022-11-20T18:25:35,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2022-11-21,33.8,25,28.6,40.6,25,32.8,24.7,80.5,0,0,0,rain,0,,23.8,16.6,205.3,1012.1,45.3,9.7,252.3,21.9,9,60,2022-11-21T06:37:54,2022-11-21T18:25:43,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2022-11-22,32.1,25,27.9,39.3,25,31.8,25,84.7,0,0,0,rain,0,,18.4,14.8,213.9,1011.3,49.3,8.8,262,22.7,9,60,2022-11-22T06:38:16,2022-11-22T18:25:53,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2022-11-23,33,25,28.5,40.6,25,32.5,24.7,80.6,0.1,100,4.17,rain,0,,27.7,19.8,208.6,1010.3,46.2,12.2,264.8,22.8,9,30,2022-11-23T06:38:39,2022-11-23T18:26:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-11-24,33,25.6,28.1,39.2,25.6,31.2,23.9,78.9,0.1,100,4.17,rain,0,,19.8,22.3,236.2,1009.8,46.4,12.8,264,22.9,9,30,2022-11-24T06:39:03,2022-11-24T18:26:14,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-11-25,34.6,25,28.8,39.4,25,32.4,24.1,77.4,0,0,0,,0,,23.4,16.6,226.1,1010.5,36.7,11.8,257.8,22.3,9,30,2022-11-25T06:39:27,2022-11-25T18:26:26,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-11-26,34,24.9,28.8,40.6,24.9,33,24.6,79,0.1,100,4.17,rain,0,,24.8,20.2,206.1,1011.1,50.2,10.6,254.3,21.8,9,60,2022-11-26T06:39:51,2022-11-26T18:26:39,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-11-27,32,25,27.7,37.9,25,31.3,24.6,83.4,42,100,4.17,rain,0,,26.6,22.7,199.2,1009.6,45.7,10.6,261.1,22.4,9,60,2022-11-27T06:40:16,2022-11-27T18:26:53,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-11-28,32,23,26.4,39.2,23,28,23.9,86.6,54,100,4.17,rain,0,,23,27.7,223.9,1008.7,45.6,10.6,261.4,22.5,9,60,2022-11-28T06:40:42,2022-11-28T18:27:08,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-11-29,30.1,23.6,26.1,36.3,23.6,27.8,24.2,90,0,0,0,,0,,18.7,22.3,219.2,1008.6,48.2,7.5,233.4,20.1,9,30,2022-11-29T06:41:08,2022-11-29T18:27:24,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-11-30,31.8,23.6,26.7,40.1,23.6,29.1,24.5,87.9,2,100,4.17,rain,0,,18.7,7.6,209.3,1008.8,51.9,7.1,257,22,9,30,2022-11-30T06:41:35,2022-11-30T18:27:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-01,29,25,27.2,35.6,25,30.2,24.8,87.1,0,0,0,,0,,19.4,15.5,233.4,1009.7,54.5,9,274.4,23.7,9,60,2022-12-01T06:42:02,2022-12-01T18:27:58,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-02,31,24,27.1,39.1,24,30,25,88.9,7,100,4.17,rain,0,,17.3,24.1,210.3,1009.2,48.1,10.5,92.4,7.9,5,30,2022-12-02T06:42:30,2022-12-02T18:28:16,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-03,33,24.7,28.2,42.1,24.7,32,25.1,84.1,2,100,4.17,rain,0,,22.3,18.4,210.1,1008.7,43.2,9.8,229.2,19.7,8,60,2022-12-03T06:42:58,2022-12-03T18:28:35,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-04,33,25,28.2,42.1,25,32.4,25.1,84.2,0,0,0,,0,,22.3,14.8,194.7,1009.8,45.3,8.5,256.8,22.2,9,60,2022-12-04T06:43:26,2022-12-04T18:28:55,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-05,33,24.9,28.3,40.9,24.9,32.6,25.3,84.4,0,0,0,,0,,24.1,14.8,185.3,1011.2,49.5,8.4,258.3,22.3,9,75,2022-12-05T06:43:55,2022-12-05T18:29:16,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-06,33,25.3,28.5,42.1,25.3,33.4,25.5,84.3,0,0,0,,0,,25.9,15,229.7,1011.4,53.6,8.6,258.3,22.3,9,75,2022-12-06T06:44:24,2022-12-06T18:29:37,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-07,32,25,27.8,39.2,25,31.2,25.3,86.8,0,0,0,,0,,19.4,12.3,243.9,1011,53,8.4,223,19.2,8,60,2022-12-07T06:44:53,2022-12-07T18:29:59,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-08,33,17.5,27.7,40.6,17.5,31.4,24.5,83.4,0,0,0,rain,0,,22.7,27.7,189,1011.3,51.3,9.9,258.8,22.3,9,75,2022-12-08T06:45:23,2022-12-08T18:30:22,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-09,33.9,24,28.2,40.6,24,31.5,24.4,81.3,0.2,100,4.17,rain,0,,17.6,13,149.1,1012.1,49.3,8,258.7,22.3,9,60,2022-12-09T06:45:53,2022-12-09T18:30:46,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-10,34,24.1,28.4,40.6,24.1,32.2,24.6,80.8,0,0,0,,0,,19.4,13,228,1011.7,43.6,7.4,259.8,22.5,9,60,2022-12-10T06:46:23,2022-12-10T18:31:10,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-11,35,24.9,28.5,40.6,24.9,31.7,24.3,79.5,0,0,0,,0,,24.1,14.8,225.5,1011.1,41.9,8.7,257.9,22.2,9,60,2022-12-11T06:46:53,2022-12-11T18:31:35,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-12,33,25,28,39.3,25,31.2,24.4,81.9,0,0,0,,0,,22,21.6,206,1011,58,9.9,237.7,20.4,8,60,2022-12-12T06:47:23,2022-12-12T18:32:00,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-13,33,24.7,28.1,39.3,24.7,31.1,23.7,77.6,0,0,0,,0,,23.4,24.5,216.4,1011.2,56.4,14.1,257.1,22.1,9,60,2022-12-13T06:47:53,2022-12-13T18:32:26,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-14,34,25,28.3,40.6,25,31.8,23.6,76.1,0.9,100,4.17,rain,0,,23.8,25.2,228.2,1010.1,57.6,15.6,257.6,22.2,9,60,2022-12-14T06:48:24,2022-12-14T18:32:53,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-15,32.7,25,27.8,39.1,25,30.8,24.7,84.2,0,0,0,,0,,23.4,23.4,209.9,1010.4,57.6,10.1,244.1,21,8,60,2022-12-15T06:48:54,2022-12-15T18:33:20,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-16,34,25,28.3,39.4,25,31.7,24.2,79.4,0.1,100,4.17,rain,0,,23.4,23.4,208,1009.4,53.9,10.4,246.4,21.2,9,60,2022-12-16T06:49:25,2022-12-16T18:33:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,VRJT5,65201099999"
"6.616865, 3.508072",2022-12-17,32,25,28,39.2,25,31.9,24.9,83.8,0,0,0,,0,,22.7,18,212.7,1009.6,52.3,8.5,232.5,20.1,8,60,2022-12-17T06:49:55,2022-12-17T18:34:16,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-18,32,25.1,27.6,39.2,25.1,31.2,24.9,85.7,0,0,0,rain,0,,21.2,13.1,228.9,1011.2,51.2,7.9,209.1,18.1,8,60,2022-12-18T06:50:26,2022-12-18T18:34:44,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-12-19,36,23,28.3,35.8,23,29,21,69.7,0,0,0,,0,,22.7,18.7,239.5,1010.3,31.6,9.2,264.8,23,9,30,2022-12-19T06:50:56,2022-12-19T18:35:13,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-20,35,26.1,28.6,39.5,26.1,30.6,21,64.1,0,0,0,,0,,20.2,20.5,216.9,1009.8,40.9,17.6,260.4,22.5,9,30,2022-12-20T06:51:26,2022-12-20T18:35:42,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-12-21,34,24,28.3,38.3,24,31.1,23.1,74.8,0,0,0,,0,,22,18.4,228,1010.8,42.5,10.7,257.8,22.5,9,30,2022-12-21T06:51:56,2022-12-21T18:36:12,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-22,33,24.8,28.2,37.1,24.8,31.2,24,79.5,0,0,0,,0,,23.4,14.8,251.9,1012.1,47.7,7,250,21.5,9,30,2022-12-22T06:52:26,2022-12-22T18:36:42,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-23,39.1,20,27.4,40.3,20,27.7,18.4,62.5,0,0,0,,0,,27.7,27.7,55.7,1012.4,33.8,6.7,259.5,22.5,9,30,2022-12-23T06:52:56,2022-12-23T18:37:12,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-24,33.2,21,26.8,33.2,21,26.6,16.1,54.8,0,0,0,,0,,25.2,16.6,25.6,1012.4,32.5,7,258.6,22.4,9,10,2022-12-24T06:53:25,2022-12-24T18:37:42,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-25,34,20,26.1,33.8,20,26.3,16.7,59.4,0,0,0,,0,,20.5,24.5,136.2,1012.7,27,8.5,260,22.5,9,10,2022-12-25T06:53:54,2022-12-25T18:38:13,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-26,33,20.9,27.4,33,20.9,27.4,16.5,53.4,0,0,0,,0,,20.9,18.4,9.1,1012.8,27.5,7.3,264.7,23,9,10,2022-12-26T06:54:23,2022-12-26T18:38:43,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-12-27,34,21,27.3,34.6,21,27.3,17.3,57.6,0,0,0,,0,,27.7,24.1,56.3,1012.9,28,5.9,264.1,23,9,10,2022-12-27T06:54:51,2022-12-27T18:39:14,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-12-28,35.5,21,27.7,35.8,21,27.9,17.7,58.1,0,0,0,,0,,22.3,27.3,97.5,1012.4,28.2,5.1,266.2,23.1,9,10,2022-12-28T06:55:19,2022-12-28T18:39:45,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-12-29,34,21.2,27.1,38.1,21.2,28.4,20.9,70.1,0,0,0,,0,,20.5,13,192.1,1012.1,28.4,4.7,264,23,9,10,2022-12-29T06:55:46,2022-12-29T18:40:16,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-12-30,34.1,23,27.7,35.8,23,28.3,19.6,65.6,0,0,0,,0,,25.9,18.4,38.8,1012.5,32.8,5.6,271.8,23.5,9,10,2022-12-30T06:56:13,2022-12-30T18:40:47,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2022-12-31,35,22.1,27.6,34.4,22.1,27.4,15.7,51.6,0,0,0,,0,,24.1,22.3,359.2,1012.8,27.1,3.8,263.9,22.8,9,10,2022-12-31T06:56:40,2022-12-31T18:41:18,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.616865, 3.508072",2023-01-01,35,20.8,26.9,33.7,20.8,26.6,14.7,50.3,0,0,0,,0,,21.2,18,45,1011.8,35.2,5.1,265.5,22.9,9,10,2023-01-01T06:57:06,2023-01-01T18:41:49,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2023-01-02,35,19,26.8,34,19,26.5,14.9,52.3,0,0,0,,0,,29.5,25.9,19.4,1011.6,40.5,4.2,252.9,21.8,9,10,2023-01-02T06:57:31,2023-01-02T18:42:20,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-01-03,34,20.9,27,33.3,20.9,26.9,15.2,50.3,0,0,0,,0,,22.3,18.4,20.2,1011.8,27.1,2.9,266.4,23.1,9,10,2023-01-03T06:57:56,2023-01-03T18:42:51,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.616865, 3.508072",2023-01-04,34,21.9,27.1,33,21.9,26.9,16.6,56.4,0,0,0,,0,,25.9,20.5,98.5,1012.1,29.6,2.4,245,21.3,8,10,2023-01-04T06:58:20,2023-01-04T18:43:21,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2023-01-05,34,21,27.1,34.6,21,27.7,18.5,62.1,0,0,0,,0,,28.4,17.2,236.3,1012.2,27.8,2.4,248.3,21.5,9,10,2023-01-05T06:58:44,2023-01-05T18:43:52,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,65213099999,DNMM,65201099999"
"6.616865, 3.508072",2023-01-06,33.1,23,27.6,37,23,29.7,21.5,70.5,0,0,0,,0,,25.6,16.6,179.3,1012.9,22.8,3.8,252,21.7,9,30,2023-01-06T06:59:07,2023-01-06T18:44:22,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2023-01-07,36,24.8,28.7,39.3,24.8,31.7,23.3,74.5,0,0,0,,0,,23,18.7,197.2,1012.5,37.3,4.7,262.5,22.6,9,60,2023-01-07T06:59:29,2023-01-07T18:44:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-01-08,35,24.9,28.5,39.6,24.9,31.8,24.1,79.1,0,0,0,,0,,27.7,14.8,209.3,1012.4,34.3,6,253.2,21.8,9,30,2023-01-08T06:59:51,2023-01-08T18:45:22,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-01-09,35.2,24.8,28.6,39.1,24.8,31.5,24,78.1,0,0,0,,0,,23,25.6,224.9,1012.7,35.7,5.1,264,22.7,9,60,2023-01-09T07:00:12,2023-01-09T18:45:51,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2023-01-10,35,24.1,28.9,37.7,24.1,31.4,23,73.2,0,0,0,,0,,22.3,18.4,249.2,1013.8,34.9,4.5,267.6,23.2,9,60,2023-01-10T07:00:32,2023-01-10T18:46:20,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2023-01-11,34.6,24.9,28.4,38,24.9,30.5,22.5,72.9,0,0,0,,0,,23.8,18.4,254.2,1013.7,33.4,5.9,270,23.3,9,30,2023-01-11T07:00:52,2023-01-11T18:46:49,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.616865, 3.508072",2023-01-12,35,24,28.2,37,24,30,22.8,75.6,0,0,0,,0,,25.9,22.3,45.1,1011.8,29.3,5.3,265.7,22.9,9,30,2023-01-12T07:01:10,2023-01-12T18:47:17,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-01-13,33.2,24.8,28.1,38.3,24.8,30.9,23.6,77.9,0,0,0,,0,,20.9,14.8,197.9,1011.2,34.6,5,270.1,23.3,9,60,2023-01-13T07:01:28,2023-01-13T18:47:45,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2023-01-14,33.9,24,28.1,39,24,30.6,23.7,79.1,0,0,0,,0,,21.2,21.6,209.2,1013.2,39.4,4.6,242.4,20.9,9,60,2023-01-14T07:01:45,2023-01-14T18:48:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-01-15,33.1,24.2,28.6,38.1,24.2,31.6,23.4,74.7,0,0,0,,0,,24.5,13,165.2,1011.5,36.5,5.1,266.1,23,9,30,2023-01-15T07:02:01,2023-01-15T18:48:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2023-01-16,35.1,24,28.8,38.3,24,31.7,23.2,74.1,0,0,0,,0,,22,15.5,251,1011,30.6,6.3,269.4,23.2,9,60,2023-01-16T07:02:16,2023-01-16T18:49:07,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2023-01-17,34.5,25,28.7,37.3,25,30.9,22.5,72.3,0,0,0,,0,,25.9,22.9,159.2,1011.2,37.2,5.1,273.7,23.6,9,30,2023-01-17T07:02:31,2023-01-17T18:49:33,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-01-18,35,23.1,28.2,39.5,23.1,30.9,23,75,0,0,0,,0,,24.5,21.6,228.2,1011.2,39,6.3,269.4,23.3,9,60,2023-01-18T07:02:44,2023-01-18T18:49:59,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.616865, 3.508072",2023-01-19,34,24.1,28.3,40.6,24.1,31.7,24.5,81.3,0,0,0,,0,,25.9,22.3,208.2,1011.6,40.3,6.6,254.4,22,9,60,2023-01-19T07:02:57,2023-01-19T18:50:24,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-01-20,35,25,28.8,41.9,25,32.2,24.2,77.8,0,0,0,rain,0,,25.6,18.4,189,1011.3,48.2,7.5,267.3,23.1,9,75,2023-01-20T07:03:08,2023-01-20T18:50:49,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2023-01-21,34,25.2,29,39.4,25.2,33.2,24.4,77.6,0,0,0,,0,,24.1,20.5,183.4,1011.1,45.4,7.9,269.7,23.2,9,75,2023-01-21T07:03:19,2023-01-21T18:51:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2023-01-22,34.8,26.8,29.2,42.7,30.2,34.4,24.9,78.7,0.2,100,4.17,rain,0,,26.6,15.8,217.3,1010.3,48.8,7.9,248.5,21.6,9,75,2023-01-22T07:03:29,2023-01-22T18:51:36,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-01-23,34.1,26,29.3,40.2,26,33.5,24.2,75.2,0,0,0,,0,,25.9,25.6,190.2,1010.4,44,9.9,268.3,23.2,9,75,2023-01-23T07:03:38,2023-01-23T18:51:59,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-01-24,35,25,29.4,41.9,25,33.8,24.7,77.6,0,0,0,rain,0,,25.6,18.7,195.6,1010.4,45.4,9.6,253.4,22,9,75,2023-01-24T07:03:46,2023-01-24T18:52:21,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
