name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.612, 3.315",2022-10-30,31.8,24,27.5,40.4,24,30.8,24.8,85.6,0,0,0,,0,0,15.1,11.2,260.3,1010.8,56.4,9.1,208.9,18,9,30,2022-10-30T06:33:27,2022-10-30T18:27:15,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.612, 3.315",2022-10-31,31.1,24,27.2,38,24,30.3,24,83.6,7,100,4.17,rain,0,0,16.6,13,203.6,1011.2,53.6,9.6,278,24,9,30,2022-10-31T06:33:33,2022-10-31T18:27:03,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,65201099999"
"6.612, 3.315",2022-11-01,33.1,25,28,40.7,25,31.9,25.1,84.9,0,0,0,,0,0,18.7,14.8,228.2,1012.2,53.2,8.8,260.6,22.5,9,60,2022-11-01T06:33:41,2022-11-01T18:26:52,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.612, 3.315",2022-11-02,34.2,25,28.9,43.5,25,33.8,25.3,82.2,0,0,0,,0,0,18.4,18.4,213.4,1011.8,58.4,10,274,23.6,9,30,2022-11-02T06:33:49,2022-11-02T18:26:42,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-03,31,25.9,27.5,39.1,25.9,30.8,25.1,87.1,0,0,0,,0,0,18.4,16.6,217.8,1012.2,50.6,9.2,261.4,22.6,9,60,2022-11-03T06:33:57,2022-11-03T18:26:32,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.612, 3.315",2022-11-04,32,25.1,27.2,40.7,25.1,30,24.8,86.9,6,100,4.17,rain,0,0,22.3,18.4,243.2,1012,55.8,9.3,261.6,22.6,9,30,2022-11-04T06:34:07,2022-11-04T18:26:24,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-05,32.9,25,28,41.8,25,31.8,25.3,86.1,0,0,0,rain,0,0,16.9,18.4,183,1012,57.8,7.6,262.1,22.8,9,30,2022-11-05T06:34:17,2022-11-05T18:26:16,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.612, 3.315",2022-11-06,54,24.2,29.7,54,24.2,34.1,25.1,79.8,0,0,0,,0,0,22.3,18.4,219.8,1012.6,56.2,9.7,250.7,21.7,9,30,2022-11-06T06:34:28,2022-11-06T18:26:10,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-07,35,24.8,28.8,43.3,24.8,32.9,24.6,78.9,0.3,100,8.33,rain,0,0,18.7,22.3,190.3,1012.6,56.2,11.5,258.1,22.2,9,30,2022-11-07T06:34:40,2022-11-07T18:26:04,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-08,34,25,28.8,43.5,25,33.1,24.8,80,0,0,0,,0,0,19.8,20.5,219.1,1012,50.3,10.1,255,22,9,60,2022-11-08T06:34:52,2022-11-08T18:26:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-09,30,25,26.8,37.4,25,29,24,85.1,8,100,8.33,rain,0,0,20.5,27.7,244,1012.7,51.5,9.2,241.7,21,9,60,2022-11-09T06:35:05,2022-11-09T18:25:56,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-10,32,24,27.1,40.7,24,30,24.7,87.2,0,0,0,,0,0,24.1,22.3,202.5,1011.5,53.3,8.3,252.1,21.7,9,60,2022-11-10T06:35:19,2022-11-10T18:25:54,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.612, 3.315",2022-11-11,33,23.9,28,39.3,23.9,31,23.5,77.8,2,100,4.17,rain,0,0,22.3,18.4,198.9,1012.3,55.9,10,210.5,18,8,60,2022-11-11T06:35:34,2022-11-11T18:25:52,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-12,33,23,27.8,40.6,23,31.4,23.8,79.8,2,100,4.17,rain,0,0,24.1,20.5,180.4,1012.5,52.9,8.9,242.4,20.8,8,60,2022-11-12T06:35:49,2022-11-12T18:25:51,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.612, 3.315",2022-11-13,32.5,24,27.8,38.7,24,31,23.7,79.6,11,100,4.17,rain,0,0,27.7,24.1,171.6,1012.8,51,11.7,227.1,19.7,9,60,2022-11-13T06:36:05,2022-11-13T18:25:52,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-14,32.4,25.2,28.2,39.2,25.2,31.6,24.9,83.6,0,0,0,,0,0,20.9,19.4,251.3,1012.7,54.5,10,246.6,21.2,9,30,2022-11-14T06:36:22,2022-11-14T18:25:53,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-15,33.3,25,28.1,39.2,25,31.8,24.9,84.1,0,0,0,,0,0,17.3,13,260.9,1012.5,57.2,12.6,238.9,20.7,9,30,2022-11-15T06:36:40,2022-11-15T18:25:55,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-16,34,25,28.8,40.6,25,32,23.6,75.9,0,0,0,,0,0,20.2,22.3,274.2,1012,43.6,10.8,269.3,23.2,9,30,2022-11-16T06:36:58,2022-11-16T18:25:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-17,32,25.8,28.2,39.2,25.8,32.2,24.8,82.5,0,0,0,,0,0,19.8,14.8,219.8,1011.6,54.9,8.9,240.1,20.7,9,30,2022-11-17T06:37:17,2022-11-17T18:26:03,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.612, 3.315",2022-11-18,32.7,24.2,28,39.2,24.2,31.4,24.2,81,0,0,0,,0,0,22.3,13.7,202.4,1011,46.5,10.6,268.9,23.2,9,30,2022-11-18T06:37:37,2022-11-18T18:26:08,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-19,32.6,25,27.3,38.4,25,29.5,24.5,85.7,0,0,0,rain,0,0,15.1,35.1,209.2,1011.7,58.3,8.8,263.1,22.6,9,30,2022-11-19T06:37:57,2022-11-19T18:26:15,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-20,35,25,28.2,41.9,25,31.9,25.1,84.3,0,0,0,,0,0,19.4,13,199.1,1011.7,49.2,9.2,253.5,22,9,30,2022-11-20T06:38:18,2022-11-20T18:26:22,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999,VRJT5"
"6.612, 3.315",2022-11-21,33.8,25,28.6,40.6,25,32.8,24.7,80.5,0,0,0,,0,0,18.4,16.6,203.3,1012,45.5,9.6,249.5,21.5,9,30,2022-11-21T06:38:40,2022-11-21T18:26:30,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.612, 3.315",2022-11-22,32.2,25,27.9,39.3,25,31.8,25,84.7,0,0,0,rain,0,0,18.4,14.8,216.9,1011.3,49.6,8.8,254.5,22.1,9,30,2022-11-22T06:39:02,2022-11-22T18:26:39,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999,VRJT5"
"6.612, 3.315",2022-11-23,33,25,28.6,40.7,25,32.6,24.4,78.7,0,0,0,,0,0,27.7,18.4,211.3,1010.3,49.3,12.2,266.8,23.1,9,30,2022-11-23T06:39:25,2022-11-23T18:26:50,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-24,35,26,28.7,39.2,26,31.7,23.3,74.5,0,0,0,,0,0,15.1,11.2,265,1009.7,49.6,13.5,265.3,23.1,9,30,2022-11-24T06:39:48,2022-11-24T18:27:01,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-11-25,35,25,29,39.4,25,32.5,23.9,76,0,0,0,,0,0,20.5,16.6,224.2,1010.5,35,11.7,262.8,22.7,9,30,2022-11-25T06:40:13,2022-11-25T18:27:13,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-11-26,34,24.9,28.9,40.6,24.9,33.1,24.6,78.9,0.1,100,4.17,rain,0,0,21.2,20.5,203.6,1011.1,53.3,10.4,253.8,21.8,8,30,2022-11-26T06:40:37,2022-11-26T18:27:26,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-11-27,32.6,25,27.9,37.9,25,31.5,24.5,82.3,42,100,4.17,rain,0,0,22.3,16.6,198.1,1009.5,45.5,10.3,259.2,22.2,9,30,2022-11-27T06:41:02,2022-11-27T18:27:40,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-11-28,32.6,23,26.7,39.2,23,28.4,23.8,85.3,54,100,4.17,rain,0,0,20.5,27.7,225.9,1008.6,46.5,10.4,261.8,22.4,9,30,2022-11-28T06:41:28,2022-11-28T18:27:55,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-11-29,31.6,24,26.3,36.2,24,28,24.2,89.2,0,0,0,,0,0,16.6,19.1,218.8,1008.5,48,7.3,233.2,20.1,8,30,2022-11-29T06:41:54,2022-11-29T18:28:10,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-11-30,31.8,24,26.8,40,24,29.3,24.5,87.9,2,100,4.17,rain,0,0,14,7.6,213.5,1008.7,52.1,6.9,248.2,21.3,9,30,2022-11-30T06:42:21,2022-11-30T18:28:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999,VRJT5"
"6.612, 3.315",2022-12-01,29,25,27.3,35.6,25,30.4,24.8,86.6,0,0,0,rain,0,0,17.3,11.2,233.1,1009.7,54.3,8.9,272,23.5,9,30,2022-12-01T06:42:48,2022-12-01T18:28:44,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-02,31,24,27.1,39.1,24,30.2,25,88.9,7,100,4.17,rain,0,0,16.2,24.1,211.5,1009.2,47.8,10.3,96.8,8.3,5,30,2022-12-02T06:43:16,2022-12-02T18:29:03,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.612, 3.315",2022-12-03,33,25,28.2,42.1,25,32.2,25.1,83.9,2,100,4.17,rain,0,0,22.3,18.4,206.5,1008.7,43.9,9.5,193.3,16.7,7,60,2022-12-03T06:43:44,2022-12-03T18:29:22,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-04,33,25,28.3,42.1,25,32.5,25.2,84.1,0,0,0,,0,0,18.4,14.8,198.5,1009.8,45.5,8.4,257.5,22.2,9,60,2022-12-04T06:44:12,2022-12-04T18:29:42,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
"6.612, 3.315",2022-12-05,33.1,25,28.4,40.9,25,32.8,25.3,84.4,0,0,0,rain,0,0,20.9,14.8,187.6,1011.2,49.6,8.3,259.3,22.3,9,75,2022-12-05T06:44:41,2022-12-05T18:30:03,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
"6.612, 3.315",2022-12-06,33,25.3,28.6,42.1,25.3,33.9,25.6,84.3,0,0,0,rain,0,0,20.5,14.8,232.4,1011.4,53.5,8.4,251,21.8,9,75,2022-12-06T06:45:10,2022-12-06T18:30:24,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.612, 3.315",2022-12-07,32,25,28,39.3,25,31.8,25.4,86.9,0,0,0,,0,0,18.4,11.2,243.9,1011,53.3,8.1,230.5,19.8,8,60,2022-12-07T06:45:39,2022-12-07T18:30:46,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.612, 3.315",2022-12-08,33,17.5,27.8,40.7,17.5,32,24.6,83.4,0.1,100,4.17,rain,0,0,20.5,27.7,190.1,1011.2,51.8,9.7,260.2,22.6,9,60,2022-12-08T06:46:09,2022-12-08T18:31:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-09,33.9,24.1,28.4,40.6,24.1,31.8,24.5,81.1,0,0,0,,0,0,16.6,13,150.7,1012.1,49.5,7.8,259.9,22.5,9,30,2022-12-09T06:46:38,2022-12-09T18:31:33,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-10,34,24.2,28.5,40.6,24.2,32.5,24.6,80.9,0,0,0,,0,0,18.4,13,232.9,1011.7,43.7,7.2,261.2,22.5,9,30,2022-12-10T06:47:08,2022-12-10T18:31:57,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.612, 3.315",2022-12-11,35,25,28.6,40.6,25,31.8,24.3,79.5,0,0,0,,0,0,19.1,14.8,224.8,1011.1,45.3,8.5,257.7,22.1,9,60,2022-12-11T06:47:39,2022-12-11T18:32:22,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-12,33,24.9,28.4,39.3,24.9,31.5,24.1,79.2,0.1,100,4.17,rain,0,0,20.5,15.8,208.3,1011.1,58.6,9.8,236,20.2,8,30,2022-12-12T06:48:09,2022-12-12T18:32:47,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-13,33,24.7,28.6,39.3,24.7,31.3,23.2,74.2,0,0,0,,0,0,19.8,20.9,215.6,1011.3,48.8,14,258.7,22.2,9,60,2022-12-13T06:48:39,2022-12-13T18:33:13,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-14,34,25,28.9,40.6,25,32.1,22.9,71.4,1,100,4.17,rain,0,0,19.1,21.2,230.1,1010.1,53.9,16.3,258.5,22.2,9,60,2022-12-14T06:49:10,2022-12-14T18:33:40,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-15,33.1,25,28.3,39.1,25,31.4,24.5,81.2,0,0,0,,0,0,19.1,19.4,212.3,1010.3,56.2,10.1,245.4,21.1,9,60,2022-12-15T06:49:40,2022-12-15T18:34:07,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-16,34,25,28.6,39.4,25,31.9,24,77.9,0,0,0,,0,0,17.6,18.4,210.9,1009.4,48.8,10.3,250.1,21.6,9,30,2022-12-16T06:50:11,2022-12-16T18:34:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,VRJT5,65201099999"
"6.612, 3.315",2022-12-17,32,25,28.1,39.2,25,32,24.8,83.6,0,0,0,,0,0,18,16.6,213.3,1009.6,52.4,8.4,220.9,19.1,7,60,2022-12-17T06:50:41,2022-12-17T18:35:03,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-18,32,25.2,27.6,39.2,25.2,31.2,25,85.7,0,0,0,,0,0,16.6,13,229.2,1011.2,51.4,7.9,209.3,18.1,9,60,2022-12-18T06:51:12,2022-12-18T18:35:31,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.612, 3.315",2022-12-19,36,23,28.4,35.8,23,28.9,20.5,67.6,0,0,0,,0,0,18.4,16.6,240.4,1010.3,32.1,9.1,264.2,22.9,9,30,2022-12-19T06:51:42,2022-12-19T18:36:00,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-20,35,25.6,29,39.5,25.6,30.7,20.4,61,0,0,0,,0,0,16.6,18.4,219.7,1009.8,37.9,17.6,261,22.6,9,10,2022-12-20T06:52:12,2022-12-20T18:36:29,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-12-21,34,24,28.3,38.3,24,31,23,74.7,0,0,0,,0,0,18,18.4,220.7,1010.9,41.8,10.7,259.7,22.5,9,30,2022-12-21T06:52:42,2022-12-21T18:36:59,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-22,33,24.8,28.2,37.3,24.8,31.3,24.1,79.5,0,0,0,,0,0,15.8,14.8,250.6,1012.2,47.7,7,253.3,22,9,30,2022-12-22T06:53:12,2022-12-22T18:37:29,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999,VRJT5"
"6.612, 3.315",2022-12-23,38.8,20,27.4,40,20,27.7,18.4,62.5,0,0,0,,0,0,27.7,27.7,55.2,1012.4,33.9,6.6,265,23,9,10,2022-12-23T06:53:41,2022-12-23T18:37:59,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
"6.612, 3.315",2022-12-24,33.2,21,26.8,33.2,21,26.6,16.1,54.6,0,0,0,,0,0,25.2,16.6,25.6,1012.5,32.3,6.9,259.8,22.5,9,10,2022-12-24T06:54:11,2022-12-24T18:38:29,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.612, 3.315",2022-12-25,34,19.9,26.5,33.6,19.9,26.4,15.9,56.4,0,0,0,,0,0,20.5,22.3,103.4,1012.6,27,8.4,264,22.8,9,10,2022-12-25T06:54:40,2022-12-25T18:39:00,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-26,33,20.8,27.4,33,20.8,27.4,16.2,52.4,0,0,0,,0,0,18.7,18.4,3.3,1012.8,27.1,7,266,23.1,9,10,2022-12-26T06:55:08,2022-12-26T18:39:30,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-12-27,34,21,27.4,34.6,21,27.4,17.3,57.4,0,0,0,,0,0,27.7,24.1,54.9,1012.9,27.9,5.8,265.5,23.1,9,10,2022-12-27T06:55:37,2022-12-27T18:40:01,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.612, 3.315",2022-12-28,35.5,21,27.9,35.8,21,28.1,17.6,57.3,0,0,0,,0,0,22.3,26,98.6,1012.4,29,4.9,267.6,23.1,9,10,2022-12-28T06:56:05,2022-12-28T18:40:32,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2022-12-29,34,21.3,27.1,38.1,21.3,28.4,20.9,70.1,0,0,0,,0,0,16.6,13,200.9,1012.1,28.8,4.6,264.8,22.9,9,10,2022-12-29T06:56:32,2022-12-29T18:41:03,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.612, 3.315",2022-12-30,34.1,23,27.8,35.8,23,28.4,19.4,64.5,0,0,0,,0,0,22.7,18.4,40,1012.5,32.6,5.6,273.3,23.5,9,10,2022-12-30T06:56:59,2022-12-30T18:41:34,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2022-12-31,35,22.2,27.6,34.4,22.2,27.4,15.7,51.6,0,0,0,,0,0,24.1,22.3,359.2,1012.8,27.1,3.8,263.3,22.8,9,10,2022-12-31T06:57:26,2022-12-31T18:42:05,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.612, 3.315",2023-01-01,35,20.7,27.2,33.7,20.7,26.9,14.2,48.2,0,0,0,,0,0,19.4,13,41.3,1011.7,31.5,5.1,271.3,23.3,9,10,2023-01-01T06:57:52,2023-01-01T18:42:36,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2023-01-02,35,19,26.8,34,19,26.5,14.7,51.7,0,0,0,,0,0,29.5,25.9,12.2,1011.6,40.4,4.2,256.5,22.2,9,10,2023-01-02T06:58:17,2023-01-02T18:43:07,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.612, 3.315",2023-01-03,34,20.9,27.1,33.3,20.9,26.9,15.2,50.3,0,0,0,,0,0,22.3,18.4,19.1,1011.8,27.1,2.9,267.2,23.2,9,10,2023-01-03T06:58:42,2023-01-03T18:43:37,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.612, 3.315",2023-01-04,33.9,21.9,27.1,32.8,21.9,26.9,16.6,56.3,0,0,0,,0,0,25.9,22.3,101.7,1012.1,29.2,2.3,255.8,22.2,9,10,2023-01-04T06:59:06,2023-01-04T18:44:08,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.612, 3.315",2023-01-05,34,21,27.2,34.6,21,27.8,18.6,61.9,0,0,0,,0,0,24.1,14.9,252.5,1012.2,27.5,2.3,252,21.8,9,10,2023-01-05T06:59:30,2023-01-05T18:44:38,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,65213099999,DNMM,65201099999"
"6.612, 3.315",2023-01-06,33.2,23,27.7,37,23,29.8,21.4,69.7,0,0,0,,0,0,22.7,16.6,177.8,1012.9,21.4,3.7,251.8,21.8,9,10,2023-01-06T06:59:53,2023-01-06T18:45:09,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2023-01-07,36,24.7,28.8,39.3,24.7,31.7,23.2,73.4,0,0,0,,0,0,22.3,18.4,196.3,1012.6,38,4.7,264,22.7,9,30,2023-01-07T07:00:15,2023-01-07T18:45:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.612, 3.315",2023-01-08,35,24.9,28.5,39.7,24.9,31.8,24.1,78.8,0,0,0,,0,0,19.8,14.8,209.4,1012.4,32.7,5.9,260,22.4,9,30,2023-01-08T07:00:37,2023-01-08T18:46:08,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2023-01-09,35.8,24.8,29,39.5,24.8,31.9,23.8,76.4,0,0,0,,0,0,18.4,16.7,238.9,1012.7,35.6,4.9,267,23,9,30,2023-01-09T07:00:58,2023-01-09T18:46:38,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"6.612, 3.315",2023-01-10,35,24.2,28.9,37.7,24.2,31.4,23,73,0,0,0,,0,0,22.3,18.4,252.1,1013.8,35.1,4.4,269.1,23.2,9,30,2023-01-10T07:01:18,2023-01-10T18:47:07,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
"6.612, 3.315",2023-01-11,35,24.9,28.4,38.1,24.9,30.5,22.5,72.8,0,0,0,,0,0,22.3,18.4,253.7,1013.7,33.4,5.8,272.8,23.6,9,10,2023-01-11T07:01:37,2023-01-11T18:47:36,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"6.612, 3.315",2023-01-12,35,24,28.2,37,24,29.9,22.8,75.7,0,0,0,,0,0,25.9,22.3,42.8,1011.9,29.3,5.2,266.5,23,9,10,2023-01-12T07:01:56,2023-01-12T18:48:04,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.612, 3.315",2023-01-13,33.3,24.7,28.1,38.3,24.7,30.8,23.6,77.9,0,0,0,,0,0,18.4,14.8,197.3,1011.2,34.5,4.8,271.5,23.5,9,30,2023-01-13T07:02:14,2023-01-13T18:48:32,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.612, 3.315",2023-01-14,34,24,28.3,39.3,24,30.9,23.6,77.5,0,0,0,,0,0,17.3,15.5,207,1013,39.2,4.5,246.5,21.4,9,30,2023-01-14T07:02:31,2023-01-14T18:49:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
